Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
20180919.This Toy Can Open Any Garage.CNodxp9Jy4A.en.txt,1,2159,38.45,71.71,40.12,60.90,2159.00,13.06,85.78,56.88,16.91,7.78,2.13,1.25,3.24,0.23,0.93,9.12,7.32,11.35,10.42,7.69,7.55,1.16,17.83,3.43,1.90,2.08,3.94,4.08,2.87,2.36,0.51,0.09,0.05,0.28,8.43,0.00,0.09,0.00,0.28,14.22,2.32,2.69,2.08,4.17,1.34,3.89,1.95,0.97,0.56,0.37,0.09,0.05,0.05,0.00,0.00,5.65,1.53,1.39,1.30,1.30,0.42,2.08,15.10,1.02,13.48,1.81,7.46,4.68,1.07,1.71,1.81,0.37,0.00,0.00,1.20,0.00,0.28,0.56,0.37,0.00,3.94,0.00,0.05,0.09,0.00,0.00,0.00,0.65,0.00,2.96,0.00,0.19
20160721.The Illusion of Truth.cebFWOlx848.en.txt,1,1532,61.74,67.37,43.20,85.25,1532.00,20.56,87.40,51.70,13.05,5.16,0.72,0.65,2.35,0.07,1.37,7.83,6.98,12.73,9.20,6.01,7.11,1.11,16.32,7.96,5.16,2.15,1.63,3.20,6.53,4.90,1.50,0.72,0.46,0.13,7.57,0.00,0.00,0.13,0.07,18.15,5.68,3.13,1.31,3.98,2.22,4.24,4.50,1.50,0.91,1.63,1.57,1.24,0.07,0.00,0.33,6.40,1.37,1.63,2.22,0.98,0.85,2.87,11.81,0.78,10.70,1.04,5.03,4.83,3.26,0.98,0.00,0.13,0.00,0.00,0.26,0.00,0.00,0.13,0.13,0.00,2.42,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,2.02,0.00,0.26
20120211.Are You Lightest In The Morning.lL2e0rWvjKI.en.txt,1,1269,32.60,63.57,84.57,39.89,1269.00,12.61,92.04,57.92,19.86,11.43,5.52,0.55,4.89,0.08,0.39,8.43,5.36,14.34,9.77,8.51,6.93,1.89,19.39,4.49,4.18,2.68,4.41,2.84,3.62,2.21,1.42,0.08,0.24,0.87,8.59,0.00,0.16,0.08,0.08,12.06,1.89,2.05,0.79,2.99,2.05,3.15,2.44,0.63,0.71,1.02,4.41,1.89,0.32,0.00,2.29,4.73,0.79,1.26,1.97,0.79,0.79,2.13,15.92,1.42,17.42,2.44,7.96,7.09,0.55,0.47,0.79,0.00,0.00,0.00,1.89,0.00,0.24,1.10,0.47,0.08,5.44,0.00,0.00,0.16,0.00,0.00,0.00,0.32,0.00,4.96,0.00,0.00
20130723.How To Make a Quantum Bit.zNzzGgr2mhk.en.txt,1,1398,79.73,61.00,38.46,67.67,1398.00,20.60,81.62,57.08,11.66,3.58,0.57,0.50,2.43,0.00,0.07,8.08,11.23,14.88,8.73,6.44,8.01,0.57,15.59,4.22,2.29,1.43,2.43,1.93,3.22,2.72,0.50,0.00,0.00,0.29,4.36,0.00,0.00,0.00,0.00,10.30,0.79,2.65,1.65,1.57,2.07,3.36,1.57,0.64,0.86,0.07,0.57,0.36,0.21,0.00,0.00,5.58,0.64,0.72,3.29,1.07,0.21,1.29,14.02,1.07,16.17,3.15,9.51,3.51,1.79,0.50,0.36,0.14,0.00,0.00,0.50,0.00,0.00,0.21,0.14,0.07,2.43,0.21,0.07,0.14,0.07,0.00,0.00,0.29,0.00,1.43,0.00,0.21
20160210.Why Life Seems to Speed Up as We Age.aIx2N-viNwY.en.txt,1,1395,41.74,79.31,89.29,45.52,1395.00,15.20,92.62,54.62,17.13,9.03,2.01,1.94,3.66,0.00,1.43,8.10,4.73,13.98,8.24,7.60,8.67,0.93,17.71,4.95,4.59,2.80,2.87,3.37,2.65,1.86,0.79,0.14,0.14,0.00,9.68,0.00,0.00,0.07,0.07,17.28,5.16,2.80,1.94,4.52,1.72,4.16,4.01,1.43,0.50,0.86,1.65,1.15,0.50,0.00,0.00,5.95,2.37,0.36,2.08,1.15,0.22,2.29,13.62,0.86,19.07,3.15,6.16,10.90,0.93,1.65,0.07,0.07,0.14,0.00,0.50,0.00,0.07,0.22,0.22,0.07,3.37,0.00,0.00,0.14,0.00,0.00,0.00,0.22,0.00,2.87,0.00,0.14
20110905.What Colour Is Most Attractive.Jeb3O87iXWI.en.txt,1,384,24.23,74.26,29.15,90.36,384.00,12.50,92.19,52.08,19.01,12.50,4.43,1.82,1.82,1.82,2.60,6.51,4.95,8.85,9.90,5.47,7.55,2.60,21.09,7.29,3.12,3.12,2.08,2.34,5.21,4.43,0.52,0.00,0.26,0.26,15.89,0.00,2.08,1.56,3.39,17.19,4.43,1.30,3.12,3.12,1.56,5.99,7.55,5.73,1.04,0.52,1.56,1.04,0.00,0.26,0.26,6.25,2.86,1.30,0.52,1.56,0.52,3.12,14.06,0.78,7.81,0.78,5.73,1.30,2.60,0.78,0.00,0.00,0.00,0.00,3.12,0.00,0.52,1.56,1.04,0.00,8.07,0.00,0.00,0.52,0.00,0.00,0.00,0.52,0.00,5.47,0.00,1.56
20130219.The Original Double Slit Experiment.Iuv6hY6zsd0.en.txt,1,1279,68.63,56.84,35.94,67.16,1279.00,14.93,87.65,55.28,15.01,6.96,2.81,1.41,1.88,0.16,0.70,8.05,9.62,13.60,10.01,5.16,6.02,1.17,16.58,5.94,4.07,1.88,2.66,2.74,2.81,2.50,0.31,0.08,0.16,0.08,6.49,0.00,0.08,0.00,0.23,12.28,1.56,2.50,1.88,2.50,1.56,4.07,7.58,7.27,0.16,0.16,0.63,0.23,0.16,0.08,0.16,5.00,2.19,0.23,1.80,0.86,0.00,2.35,12.98,1.33,12.43,2.11,8.21,2.11,0.70,0.63,0.23,0.00,0.00,0.00,1.33,0.00,0.31,0.70,0.31,0.00,4.69,0.00,0.00,0.16,0.00,0.00,0.00,0.16,0.00,4.07,0.00,0.31
20120911.What's In A Candle Flame.a7_8Gc_Llr8.en.txt,1,417,59.72,64.06,45.90,94.81,417.00,15.35,80.34,53.24,14.87,6.71,1.68,2.40,2.64,0.00,0.00,8.15,9.83,10.07,10.31,5.76,4.80,1.68,16.55,4.56,1.92,1.92,1.92,1.44,5.52,5.04,0.48,0.00,0.24,0.24,6.00,0.00,0.00,0.00,0.00,10.79,1.20,1.68,1.92,2.40,1.44,4.08,3.36,2.64,0.24,0.24,0.96,0.00,0.00,0.00,0.72,6.71,2.64,0.00,2.40,1.20,0.48,0.48,16.31,1.44,15.35,1.68,10.31,3.12,0.48,0.48,0.00,0.00,0.24,0.00,2.40,0.00,0.48,1.92,0.48,0.00,3.60,0.00,0.24,0.48,0.00,0.00,0.00,0.24,0.00,2.64,0.00,0.00
20180813.Can You Overdose on Vitamins.AY6Bg4GzCGs.en.txt,1,661,49.34,74.24,39.25,36.41,661.00,15.43,86.69,54.61,16.34,9.53,2.72,1.21,2.27,0.30,3.03,6.81,7.72,11.95,8.17,6.96,8.77,0.61,15.89,3.18,1.66,3.03,3.03,1.82,3.63,2.12,1.51,0.15,0.61,0.15,9.53,0.30,0.00,0.00,0.76,11.50,2.72,1.36,1.66,2.87,1.66,3.18,2.87,1.51,0.91,0.15,5.60,0.76,3.93,0.00,1.36,6.35,1.36,1.21,2.27,1.21,0.91,2.72,12.86,0.91,12.71,1.97,6.96,3.78,1.66,1.51,0.00,0.30,0.00,0.76,0.30,0.00,0.00,0.00,0.30,0.00,5.30,0.00,0.30,0.30,0.00,0.00,0.00,0.61,0.00,2.57,0.00,1.51
20181024.What Actually Causes Dandruff.TIe2oerd25c.en.txt,1,1543,45.08,68.65,27.62,62.63,1543.00,18.28,85.22,57.16,16.66,8.17,2.46,1.43,2.59,0.00,1.69,8.49,6.68,13.48,9.33,6.55,9.14,1.17,16.14,3.43,2.33,2.07,1.75,2.14,3.50,2.72,0.78,0.32,0.06,0.13,7.91,0.00,0.00,0.00,0.00,11.41,1.69,2.46,1.30,2.46,1.56,3.43,3.56,1.17,0.32,1.69,5.51,4.08,0.91,0.00,0.71,5.77,1.69,0.45,2.72,0.91,0.13,2.59,12.05,1.23,11.15,2.20,6.55,2.46,1.49,0.71,0.00,0.13,0.00,0.06,1.56,0.00,0.13,0.58,0.71,0.00,3.31,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,2.79,0.00,0.39
"20120606.Transit of Venus! Sydney 2012 Contacts, Contracts and Parallax.og1CzUmnSlE.en.txt",1,999,54.91,62.57,73.82,65.59,999.00,13.21,87.79,55.36,17.32,9.21,4.50,1.50,1.60,1.20,0.40,8.11,8.01,13.21,9.41,5.91,6.81,1.00,17.62,3.50,2.20,2.30,3.70,1.30,3.10,2.60,0.50,0.10,0.00,0.20,7.91,0.00,0.40,0.20,1.50,10.31,1.50,2.40,1.40,2.00,1.00,2.30,2.10,1.60,0.50,0.00,0.90,0.40,0.20,0.00,0.30,5.61,1.50,0.40,2.00,1.90,0.00,3.70,12.41,2.20,19.12,2.70,10.21,6.21,0.20,0.40,0.50,0.00,0.00,0.00,3.20,0.00,0.40,1.80,0.50,0.10,4.70,0.00,0.00,0.30,0.00,0.00,0.00,0.10,0.00,4.30,0.00,0.00
20130425.The Science of Jetpacks and Rockets!.Hx9TwM4Pmhc.en.txt,1,1404,74.12,74.86,65.76,35.74,1404.00,17.59,85.40,56.48,14.03,7.55,1.42,0.28,5.27,0.07,0.50,6.48,9.40,15.88,8.76,5.91,7.48,1.00,14.17,3.49,2.78,1.64,2.85,1.57,2.56,1.57,1.00,0.00,0.21,0.21,7.41,0.00,0.07,0.00,0.28,11.97,1.85,3.21,2.14,2.49,0.57,3.77,2.99,0.57,0.36,1.57,2.99,1.85,0.21,0.00,1.07,6.13,0.36,0.71,4.20,0.57,0.50,1.14,11.68,1.50,18.59,3.56,11.04,4.84,1.21,0.50,0.00,0.00,0.00,0.00,0.85,0.07,0.07,0.14,0.57,0.07,4.13,0.00,0.14,0.14,0.00,0.00,0.00,0.21,0.00,3.63,0.00,0.00
20110322.Supercooled Water - Explained!.ph8xusY3GTM.en.txt,1,621,44.56,58.90,61.20,43.36,621.00,15.62,87.92,58.62,16.59,7.25,2.90,2.25,1.77,0.00,0.32,9.18,7.73,12.88,9.34,9.02,7.41,1.13,17.55,3.38,2.42,1.77,1.29,3.70,1.61,1.29,0.32,0.00,0.00,0.00,5.64,0.00,0.16,0.00,0.00,11.59,1.13,1.93,1.93,3.38,1.29,3.38,3.38,1.45,0.00,1.93,3.70,0.00,0.00,0.00,3.70,7.73,2.42,1.45,2.58,0.97,0.64,2.25,14.17,2.74,17.23,3.38,8.86,5.31,0.97,0.32,0.16,0.00,0.00,0.00,0.64,0.00,0.00,0.32,0.16,0.16,4.19,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,3.86,0.00,0.00
20160908.The Best and Worst Prediction in Science.g20JZ2HNZaw.en.txt,1,1583,71.61,65.48,34.66,74.06,1583.00,19.77,83.95,53.51,11.37,5.12,0.44,1.64,1.58,0.32,1.14,6.25,9.03,13.58,8.15,7.58,7.01,1.45,12.89,6.51,3.16,1.90,2.84,2.91,5.37,3.98,1.39,0.25,0.06,0.57,6.51,0.00,0.06,0.00,0.32,14.53,2.59,2.15,1.71,2.91,2.97,3.85,2.02,1.58,0.32,0.13,0.06,0.00,0.06,0.00,0.00,6.70,1.83,1.71,1.83,1.83,0.44,2.02,10.49,0.88,13.77,0.88,9.73,3.35,1.83,0.19,0.13,0.19,0.00,0.00,0.38,0.00,0.00,0.25,0.06,0.00,2.59,0.00,0.00,0.13,0.00,0.00,0.00,0.32,0.00,2.02,0.00,0.13
20130624.Can We Really Touch Anything.bKldI-XGHIw.en.txt,1,1419,40.51,63.24,39.80,68.34,1419.00,18.04,83.93,58.42,16.21,8.25,2.54,1.34,2.47,0.00,1.90,7.96,7.33,12.19,10.43,7.40,8.46,1.34,16.21,3.45,2.04,2.61,1.97,2.11,3.38,2.82,0.56,0.00,0.00,0.14,8.17,0.00,0.07,0.00,0.07,14.66,2.61,2.47,2.61,3.74,1.55,4.72,3.52,1.20,1.48,0.78,0.28,0.21,0.07,0.00,0.00,4.86,1.62,0.63,1.69,1.13,0.14,1.83,13.81,1.90,12.19,2.40,6.27,3.45,1.69,0.78,0.07,0.63,0.00,0.00,0.56,0.00,0.00,0.21,0.28,0.00,3.45,0.42,0.14,0.14,0.00,0.00,0.00,0.14,0.00,2.54,0.00,0.07
20171120.Your Body's Molecular Machines.X_tYrnv_o6A.en.txt,1,898,81.81,71.50,45.15,48.50,898.00,24.61,78.17,51.00,11.14,4.45,0.45,1.45,1.67,0.00,0.89,6.68,9.24,14.14,8.35,5.90,5.68,0.56,13.25,4.90,2.56,1.78,2.34,2.34,2.78,2.00,0.78,0.45,0.00,0.11,6.68,0.11,0.11,0.11,0.11,8.57,1.67,1.56,0.45,1.00,1.45,3.12,2.23,1.78,0.11,0.00,1.56,0.89,0.33,0.00,0.33,6.90,1.78,2.00,1.89,1.11,0.56,1.89,10.69,0.56,15.48,1.45,10.24,3.90,1.67,0.22,0.00,0.00,0.11,0.22,0.11,0.00,0.00,0.00,0.11,0.00,2.23,0.00,0.00,0.22,0.00,0.00,0.00,0.22,0.00,1.56,0.00,0.22
20110525.Option E - Acceleration of a Bungy Jump.wzH_8TZ6oGI.en.txt,1,70,68.29,55.67,78.40,25.77,70.00,30.00,72.86,48.57,10.00,4.29,0.00,0.00,1.43,2.86,0.00,5.71,8.57,10.00,7.14,4.29,8.57,2.86,11.43,7.14,7.14,4.29,0.00,1.43,8.57,4.29,4.29,1.43,0.00,1.43,7.14,0.00,0.00,0.00,2.86,12.86,0.00,2.86,0.00,5.71,0.00,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,11.43,1.43,24.29,4.29,10.00,11.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,0.00,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20121126.How To Clean Up Space Junk.6wr_Zw1uGY8.en.txt,1,1030,73.78,65.48,62.51,30.70,1030.00,17.48,82.82,53.30,11.75,4.47,0.78,1.65,1.55,0.00,0.49,7.18,9.13,14.17,10.19,5.44,6.50,1.46,15.92,5.15,2.04,1.17,4.27,2.52,2.82,1.55,1.26,0.29,0.39,0.10,5.34,0.00,0.19,0.00,0.00,10.00,1.65,2.91,0.58,2.33,1.07,2.33,2.14,0.58,0.29,1.26,0.49,0.39,0.10,0.00,0.00,8.35,2.33,1.84,3.20,0.97,0.39,1.75,12.14,2.33,18.74,3.69,11.17,3.79,0.87,0.68,0.10,0.19,0.00,0.00,0.49,0.00,0.19,0.19,0.10,0.00,3.30,0.00,0.19,0.19,0.00,0.00,0.00,0.49,0.00,2.43,0.00,0.00
20121204.Paralysed Rats Made To Walk Again.oPerfpxYJ1U.en.txt,1,913,73.24,59.08,40.09,56.82,913.00,22.56,84.67,52.90,12.81,5.37,1.42,1.10,1.53,0.77,0.55,7.45,10.84,11.72,9.09,5.59,5.70,1.64,17.20,3.83,0.99,1.75,0.88,1.20,3.18,2.41,0.77,0.00,0.00,0.11,7.01,0.00,0.00,0.77,0.11,13.36,2.96,3.07,1.31,1.97,1.20,4.27,2.19,0.66,0.88,0.22,5.59,3.94,1.64,0.00,0.44,7.34,1.75,2.74,2.30,1.31,0.22,2.85,13.58,1.31,12.92,4.27,4.49,4.49,2.96,0.44,0.11,0.11,0.00,0.00,0.77,0.00,0.11,0.44,0.22,0.00,4.05,0.00,0.00,0.22,0.00,0.00,0.00,0.33,0.00,3.07,0.00,0.44
20130617.How Does a Quantum Computer Work.g_IaVepNDT4.en.txt,1,1033,59.95,71.28,24.92,49.17,1033.00,17.62,85.58,56.24,13.84,6.29,0.77,0.48,4.45,0.00,0.58,7.55,8.71,12.97,9.68,6.97,7.36,1.26,15.49,5.13,2.90,2.23,5.13,4.07,1.84,1.55,0.29,0.00,0.00,0.19,8.03,0.00,0.00,0.00,0.00,14.71,1.74,2.61,2.71,3.68,1.36,5.32,0.48,0.19,0.19,0.10,0.87,0.00,0.77,0.00,0.10,4.55,0.87,0.87,2.03,0.87,0.00,0.77,14.42,0.77,11.81,2.52,6.87,2.81,3.10,0.19,0.00,0.00,0.00,0.00,0.39,0.00,0.19,0.00,0.19,0.00,2.42,0.00,0.00,0.19,0.00,0.00,0.00,0.10,0.00,2.13,0.00,0.00
20130210.Veritasium Trailer.5THOUSvpCKk.en.txt,1,90,62.04,41.22,43.37,67.75,90.00,14.44,91.11,56.67,13.33,6.67,3.33,0.00,2.22,0.00,1.11,6.67,12.22,8.89,11.11,7.78,2.22,3.33,20.00,4.44,4.44,5.56,1.11,2.22,4.44,3.33,1.11,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,17.78,3.33,5.56,1.11,5.56,1.11,4.44,6.67,5.56,1.11,0.00,0.00,0.00,0.00,0.00,0.00,4.44,0.00,2.22,0.00,2.22,0.00,1.11,18.89,0.00,10.00,0.00,5.56,4.44,1.11,2.22,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,1.11,3.33,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00
20180430.Why Einstein Thought Nuclear Weapons Impossible.HD3k1hgbUXQ.en.txt,1,1367,79.75,64.02,20.34,75.92,1367.00,22.53,81.13,53.69,11.41,4.83,0.95,0.66,1.76,1.10,0.37,6.58,9.80,14.41,7.75,5.71,7.83,0.80,12.14,5.05,2.78,2.12,2.19,2.34,4.32,3.51,0.80,0.00,0.37,0.07,6.14,0.00,0.07,0.00,1.24,11.63,1.83,2.34,1.90,2.93,1.61,3.22,3.07,1.17,1.39,0.44,0.44,0.15,0.15,0.00,0.00,4.32,0.95,1.10,1.76,1.10,0.07,3.58,7.32,1.46,13.02,1.76,6.66,4.75,1.76,1.46,0.00,0.37,0.00,0.07,0.66,0.00,0.07,0.22,0.22,0.07,2.63,0.22,0.00,0.15,0.00,0.00,0.00,0.66,0.00,1.46,0.00,0.15
20110721.Why Does The Earth Spin.TQxeutcYP6I.en.txt,1,385,47.52,55.15,43.37,69.82,385.00,15.06,88.31,59.22,17.66,5.97,2.08,1.04,1.56,0.26,1.04,11.69,7.79,14.55,10.91,8.05,5.97,1.56,19.74,1.56,0.78,4.16,1.30,2.34,3.38,2.86,0.52,0.00,0.00,0.52,5.45,0.00,0.00,0.00,0.26,15.06,1.56,6.23,2.08,3.38,0.78,3.12,0.52,0.26,0.26,0.00,0.52,0.00,0.00,0.00,0.52,8.31,1.30,1.04,5.45,1.04,0.78,1.04,15.58,1.30,15.58,5.19,9.09,1.56,1.82,0.52,0.00,0.00,0.00,0.00,3.38,0.00,0.52,2.34,0.52,0.00,5.71,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,5.19,0.00,0.00
20140716.What is NOT Random.sMb00lz-IfE.en.txt,1,1569,43.43,67.45,53.19,66.77,1569.00,21.29,87.06,57.87,15.55,5.93,0.70,2.17,2.36,0.13,0.57,9.56,7.46,12.49,11.15,7.14,7.33,2.04,16.57,5.67,2.42,2.29,1.21,3.00,2.55,2.36,0.19,0.00,0.00,0.06,6.82,0.00,0.00,0.00,0.13,21.99,5.74,3.06,2.42,4.97,3.51,4.08,1.91,1.02,0.51,0.13,0.45,0.06,0.25,0.00,0.13,5.61,2.42,1.02,1.98,0.83,0.00,1.15,13.64,2.29,13.51,2.04,7.78,3.44,0.70,0.76,0.00,0.19,0.06,0.00,0.51,0.00,0.06,0.00,0.45,0.00,2.42,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,1.72,0.00,0.57
20110310.Three Incorrect Laws of Motion.Yf0BN0kq7OU.en.txt,1,296,82.68,71.71,71.04,70.29,296.00,15.88,85.47,54.05,11.49,6.76,1.69,0.34,4.05,0.00,0.68,4.73,11.82,14.19,7.09,7.09,7.09,1.01,12.84,5.74,5.07,2.36,3.38,1.35,2.36,2.36,0.00,0.00,0.00,0.00,8.11,0.00,0.00,0.00,0.00,15.88,3.38,5.07,2.36,2.03,1.35,4.05,0.34,0.00,0.00,0.34,0.34,0.00,0.00,0.00,0.34,9.46,0.34,0.34,8.78,0.00,0.00,1.69,9.46,0.34,17.57,6.42,7.43,4.05,4.05,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.39,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,3.72,0.00,0.00
20170320.Does Water Swirl the Other Way in the Southern Hemisphere.mXaad0rsV38.en.txt,1,1132,66.87,51.41,88.98,48.73,1132.00,16.17,86.84,55.04,13.87,6.36,2.21,1.59,2.30,0.09,0.18,7.51,11.04,12.01,8.30,6.89,7.60,1.24,15.90,2.92,2.56,1.41,1.41,3.00,1.77,1.50,0.27,0.18,0.00,0.09,4.86,0.00,0.09,0.00,0.09,13.69,2.92,2.39,1.68,3.53,1.68,4.95,2.83,2.21,0.35,0.09,2.03,0.18,0.18,0.00,1.68,4.33,1.86,0.88,1.06,0.88,0.00,1.68,12.01,2.47,20.05,4.86,10.87,4.51,0.35,2.39,0.27,0.00,0.00,0.00,0.97,0.00,0.71,0.09,0.09,0.00,4.15,0.00,0.00,0.18,0.00,0.00,0.00,0.18,0.00,3.80,0.00,0.00
20111023.Physics Nobel Prize 2011 - Brian Schmidt.YHBvOOX3RJQ.en.txt,1,1294,56.16,79.37,68.43,47.18,1294.00,15.22,88.64,59.27,15.46,7.26,1.00,3.17,0.93,1.16,1.00,8.19,9.04,14.22,10.51,6.49,8.89,0.70,19.78,4.33,2.94,2.01,1.78,1.93,2.40,1.70,0.54,0.00,0.00,0.00,8.96,0.08,0.08,0.08,1.24,11.21,2.16,2.47,1.70,2.24,1.31,3.17,4.71,3.94,0.77,0.00,0.46,0.00,0.31,0.00,0.15,6.80,3.63,0.70,2.01,0.85,0.08,5.33,10.36,2.63,20.40,4.64,11.36,5.80,0.93,0.23,0.00,0.08,0.08,0.00,1.08,0.00,0.62,0.08,0.39,0.00,3.25,0.00,0.00,0.15,0.00,0.00,0.00,0.08,0.00,2.55,0.00,0.46
20110325.How Damaging is Radiation.wQmnztyXwVA.en.txt,1,628,45.72,58.19,41.73,18.71,628.00,16.88,82.96,55.25,16.72,8.76,3.34,2.23,2.39,0.00,0.80,7.96,5.41,13.38,9.08,5.73,6.69,3.03,15.61,3.82,2.39,1.43,0.32,3.18,4.30,1.91,2.39,0.16,0.32,0.64,7.96,0.00,0.00,0.16,0.00,12.74,2.39,1.75,0.80,2.55,2.07,4.14,2.07,0.48,1.27,0.32,3.03,0.96,1.75,0.00,0.32,6.37,2.39,0.16,1.59,1.75,0.48,0.64,14.01,0.64,10.67,2.07,7.17,1.43,0.32,0.32,0.48,0.16,0.00,0.00,1.59,0.00,0.32,0.96,0.48,0.00,4.62,0.00,0.00,0.32,0.00,0.00,0.00,0.64,0.00,3.66,0.00,0.00
20191214.How to Slow Aging (and even reverse it).QRt7LjqJ45k.en.txt,1,3724,38.97,79.73,45.02,41.29,1241.33,15.28,85.45,57.06,16.38,8.62,1.34,2.79,2.71,0.16,1.61,7.76,7.28,11.92,10.07,7.63,8.70,1.29,17.45,4.32,3.06,2.50,1.69,2.58,2.77,1.80,0.94,0.16,0.05,0.27,9.45,0.00,0.05,0.08,0.13,12.86,2.82,2.09,1.99,3.36,0.89,3.95,1.83,1.07,0.21,0.35,2.82,1.21,1.10,0.05,0.32,7.30,3.22,1.10,1.58,1.32,0.62,3.28,12.73,1.07,14.29,1.91,6.44,6.63,1.34,0.48,0.08,0.24,0.13,0.13,0.73,0.05,0.05,0.11,0.46,0.03,3.54,0.08,0.00,0.05,0.00,0.00,0.00,0.24,0.00,3.17,0.00,0.00
20130325.World's Roundest Object!.ZMByI4s-D-Y.en.txt,1,1851,70.80,52.59,25.04,56.37,1851.00,19.99,81.09,57.32,11.35,4.38,0.76,0.38,2.11,0.22,0.92,6.97,10.86,13.56,10.43,6.97,7.46,1.51,15.07,4.86,2.81,1.89,3.19,1.40,3.35,2.49,0.86,0.11,0.11,0.27,5.19,0.11,0.00,0.11,0.27,14.26,1.67,3.13,2.22,2.22,2.27,4.70,2.00,0.81,0.43,1.03,1.57,0.27,0.54,0.00,0.76,4.32,0.70,0.92,1.89,0.49,0.43,3.94,9.94,0.81,12.26,0.97,7.89,3.40,0.59,0.16,0.00,0.54,0.00,0.05,1.24,0.05,0.43,0.54,0.49,0.05,2.76,0.05,0.00,0.11,0.00,0.00,0.00,0.22,0.00,2.16,0.00,0.22
20190816.Making Liquid Nitrogen From Scratch!.dCXkaQa53QQ.en.txt,1,2098,41.46,62.88,48.86,57.31,2098.00,13.44,85.18,56.29,18.68,8.53,3.72,2.24,2.14,0.14,0.29,10.15,6.86,12.96,10.20,7.44,6.48,1.00,20.26,4.34,2.34,1.72,2.29,2.67,3.57,2.62,0.95,0.43,0.00,0.29,6.05,0.05,0.10,0.00,0.19,12.15,1.86,2.86,1.62,3.00,1.48,2.43,3.19,0.91,0.24,1.62,1.10,0.19,0.10,0.00,0.86,7.48,2.29,1.62,2.00,1.67,0.29,2.48,15.54,2.24,14.59,3.57,8.63,2.62,0.67,0.62,0.33,0.62,0.05,0.00,2.53,0.00,0.71,0.71,1.00,0.05,5.24,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.00,4.86,0.00,0.19
20180207.Why Mosquitoes Bite Some People More Than Others.38gVZgE39K8.en.txt,1,2027,41.59,79.22,35.05,62.26,2027.00,18.35,85.35,55.45,17.61,10.01,2.91,2.22,3.40,0.25,1.23,7.60,5.38,12.78,9.52,6.81,7.15,0.99,16.08,5.23,3.60,2.32,2.32,3.50,3.01,2.47,0.54,0.10,0.15,0.00,11.15,0.15,0.05,0.25,0.39,13.91,2.76,2.47,1.58,3.45,1.43,4.74,2.22,1.09,0.35,0.35,1.48,0.74,0.54,0.05,0.35,5.97,2.76,0.30,1.43,1.09,0.44,2.57,13.17,1.04,10.11,1.83,6.02,2.27,2.12,0.30,0.05,0.00,0.00,0.25,1.73,0.00,0.10,1.23,0.30,0.05,2.86,0.00,0.05,0.10,0.00,0.00,0.00,0.20,0.00,2.52,0.00,0.00
20210316.The Discovery That Transformed Pi.gMlf1ELvRzc.en.txt,1,3289,69.67,73.24,19.50,53.80,1644.50,15.60,82.97,54.97,12.89,5.81,0.73,0.58,2.92,1.28,0.30,7.08,8.57,15.11,8.76,6.35,8.51,0.91,13.99,4.47,2.58,1.82,6.54,2.80,2.40,1.95,0.46,0.03,0.15,0.00,6.69,0.00,0.03,0.00,1.31,10.28,2.13,1.79,1.31,1.98,2.19,2.31,2.34,2.10,0.12,0.06,0.61,0.12,0.09,0.06,0.33,6.23,0.76,1.22,1.61,2.95,0.12,1.82,11.43,1.31,13.26,1.58,6.93,4.77,1.55,0.46,0.15,0.03,0.00,0.03,1.16,0.03,0.40,0.18,0.52,0.00,3.25,0.06,0.00,0.06,0.00,0.00,0.00,0.27,0.00,2.86,0.00,0.00
